Problem,Sampler,Radius,Time,NumSteps,Q,X0,X1
MinBealeFunction,RadiusLimitedPopulationSampler,5,0.657102,10000,3.2781028544369166e-08,2.999852013424555,0.49999893282029145
MinBealeFunction,RadiusLimitedPopulationSampler,5,0.660664,10000,2.6352418916600064e-09,3.000060202240193,0.5000243673363861
MinBealeFunction,RadiusLimitedPopulationSampler,5,0.665453,10000,1.318978109501162e-07,3.00075027886166,0.5002285732261937
MinBealeFunction,RadiusLimitedPopulationSampler,5,0.657981,10000,2.9650681249525116e-08,3.0002939072396217,0.5000990629944764
MinBealeFunction,RadiusLimitedPopulationSampler,5,0.668593,10000,1.7340703686690478e-08,3.0000235561312985,0.4999784904246195
MinBealeFunction,RadiusLimitedPopulationSampler,10,0.671337,10000,1.0954194019198823e-08,2.9997394314059695,0.49993347679382427
MinBealeFunction,RadiusLimitedPopulationSampler,10,0.66754,10000,7.86016927598391e-08,3.0004486423046806,0.500066385306882
MinBealeFunction,RadiusLimitedPopulationSampler,10,0.663941,10000,4.6592984475892723e-08,3.000340718995721,0.5001193216308448
MinBealeFunction,RadiusLimitedPopulationSampler,10,0.663586,10000,2.1450826324110529e-07,2.9989861264652773,0.49979498131865163
MinBealeFunction,RadiusLimitedPopulationSampler,10,0.658999,10000,1.2414875682106739e-08,2.999769590515166,0.4999558919484134
MinBealeFunction,RadiusLimitedPopulationSampler,15,0.661071,10000,1.0670242762372356e-07,2.999459247545187,0.49981490902516434
MinBealeFunction,RadiusLimitedPopulationSampler,15,0.661007,10000,3.041633965405912e-07,3.000973443640079,0.5003225840092347
MinBealeFunction,RadiusLimitedPopulationSampler,15,0.664718,10000,5.024901534497528e-09,2.9998230021130046,0.4999567484631362
MinBealeFunction,RadiusLimitedPopulationSampler,15,0.663534,10000,1.7145638748358087e-07,2.9989848993208152,0.49973159189278527
MinBealeFunction,RadiusLimitedPopulationSampler,15,0.661185,10000,5.429285136082037e-07,2.9999560744848788,0.49983569446657394
MinBealeFunction,RadiusLimitedPopulationSampler,20,0.666972,10000,7.391986590759996e-09,3.00008175053902,0.5000368268369854
MinBealeFunction,RadiusLimitedPopulationSampler,20,0.668603,10000,4.85178674551284e-08,3.000402374024863,0.5000684525165165
MinBealeFunction,RadiusLimitedPopulationSampler,20,0.668009,10000,3.9796300919650953e-07,3.0014916650607613,0.5004124918079469
MinBealeFunction,RadiusLimitedPopulationSampler,20,0.669681,10000,1.0381823505781743e-07,2.999352191101512,0.49979946580942836
MinBealeFunction,RadiusLimitedPopulationSampler,20,0.680386,10000,8.506109835705484e-07,2.998869134665651,0.4998868770158986
MinBealeFunction,RadiusLimitedPopulationSampler,25,0.687669,10000,1.4352830637399973e-07,3.0000510347601668,0.4999338780912673
MinBealeFunction,RadiusLimitedPopulationSampler,25,0.674266,10000,1.6546591988026785e-07,2.999125759143343,0.4997399246378494
MinBealeFunction,RadiusLimitedPopulationSampler,25,0.677004,10000,5.240796712435613e-07,2.9983961590005817,0.4995323862280225
MinBealeFunction,RadiusLimitedPopulationSampler,25,0.683856,10000,1.8544523539204123e-08,2.9998120427638453,0.49997703189268383
MinBealeFunction,RadiusLimitedPopulationSampler,25,0.676025,10000,5.394260384403307e-07,3.0015867899822237,0.5004702326833946
MinBealeFunction,RadiusLimitedPopulationSampler,50,0.696615,10000,6.111349106662722e-08,2.9998446559325034,0.49991164625663803
MinBealeFunction,RadiusLimitedPopulationSampler,50,0.692905,10000,5.013338621292754e-07,3.0016595047559265,0.5004627346173394
MinBealeFunction,RadiusLimitedPopulationSampler,50,0.69541,10000,2.7184766422541086e-07,3.000788233735531,0.5002818217467233
MinBealeFunction,RadiusLimitedPopulationSampler,50,0.69911,10000,4.773113366638798e-08,2.9994907961383706,0.4998901165648549
MinBealeFunction,RadiusLimitedPopulationSampler,50,0.700004,10000,3.52002193472632e-08,3.000457103720711,0.5001220917239044
MinBealeFunction,PopulationSampler,15,1.610698,25000,4.785431449893917e-15,3.000000044812705,0.5000000250247127
MinBealeFunction,PopulationSampler,15,1.603611,25000,5.587890124655915e-16,2.999999983857153,0.4999999912620437
MinBealeFunction,PopulationSampler,15,1.610553,25000,1.6618494002188053e-16,3.0000000263706523,0.50000000808162
MinBealeFunction,PopulationSampler,15,1.651257,25000,1.4417075742068252e-16,2.9999999964410184,0.4999999966348691
MinBealeFunction,PopulationSampler,15,1.643697,25000,6.380852033443956e-16,3.000000025163682,0.5000000110639812
MinBealeFunction,RadiusLimitedPopulationSampler,5,1.678378,25000,2.0779532189983226e-16,3.0000000352697382,0.500000009359476
MinBealeFunction,RadiusLimitedPopulationSampler,5,1.659427,25000,2.6626648458947903e-16,2.999999964403604,0.4999999928319662
MinBealeFunction,RadiusLimitedPopulationSampler,5,1.661456,25000,2.906583765961928e-17,2.9999999881734216,0.49999999652926685
MinBealeFunction,RadiusLimitedPopulationSampler,5,1.666595,25000,2.0608993830154184e-17,3.000000000328801,0.500000001026447
MinBealeFunction,RadiusLimitedPopulationSampler,5,1.666186,25000,2.4635495085425133e-17,2.999999990225284,0.4999999982126574
MinBealeFunction,RadiusLimitedPopulationSampler,10,1.669601,25000,1.418967282003223e-16,2.99999998072663,0.4999999933301603
MinBealeFunction,RadiusLimitedPopulationSampler,10,1.668539,25000,3.287973323789422e-16,3.000000000128152,0.5000000038075796
MinBealeFunction,RadiusLimitedPopulationSampler,10,1.67036,25000,1.1523242646578652e-16,3.000000026520964,0.5000000069154216
MinBealeFunction,RadiusLimitedPopulationSampler,10,1.67336,25000,7.424205238300478e-17,2.9999999852823667,0.4999999950406066
MinBealeFunction,RadiusLimitedPopulationSampler,10,1.679535,25000,1.569169037001302e-16,3.000000019200763,0.5000000027007512
MinBealeFunction,RadiusLimitedPopulationSampler,15,1.686987,25000,1.334584163038868e-16,3.000000021073254,0.5000000035808703
MinBealeFunction,RadiusLimitedPopulationSampler,15,1.686526,25000,2.160559040671242e-16,2.999999963698923,0.49999999052675775
MinBealeFunction,RadiusLimitedPopulationSampler,15,1.681224,25000,3.4420471985096755e-16,3.0000000463576977,0.5000000115946125
MinBealeFunction,RadiusLimitedPopulationSampler,15,1.671908,25000,2.375114860822684e-16,2.9999999909884423,0.499999994645332
MinBealeFunction,RadiusLimitedPopulationSampler,15,1.669968,25000,8.99225060206648e-16,2.9999999363972467,0.499999987532381
MinBealeFunction,RadiusLimitedPopulationSampler,20,1.686146,25000,1.1170816214184507e-15,2.999999916967603,0.4999999801774696
MinBealeFunction,RadiusLimitedPopulationSampler,20,1.685805,25000,2.050843971506785e-16,3.000000035054973,0.5000000092957649
MinBealeFunction,RadiusLimitedPopulationSampler,20,1.684607,25000,4.0866475753040857e-16,3.0000000500917037,0.5000000129737391
MinBealeFunction,RadiusLimitedPopulationSampler,20,1.696436,25000,4.143520297498175e-16,2.999999967683173,0.4999999952603406
MinBealeFunction,RadiusLimitedPopulationSampler,20,1.69152,25000,3.6285240026665225e-17,3.0000000149834793,0.5000000038387491
MinBealeFunction,RadiusLimitedPopulationSampler,25,1.700666,25000,2.3133832664391493e-15,3.0000001114227848,0.5000000313902182
MinBealeFunction,RadiusLimitedPopulationSampler,25,1.706768,25000,7.880669464494816e-16,3.000000070155525,0.5000000172862463
MinBealeFunction,RadiusLimitedPopulationSampler,25,1.698735,25000,3.4690379627024186e-15,3.0000000527962976,0.5000000016430435
MinBealeFunction,RadiusLimitedPopulationSampler,25,1.705714,25000,4.969566782677789e-17,2.9999999878746872,0.4999999959282165
MinBealeFunction,RadiusLimitedPopulationSampler,25,1.756911,25000,3.027185424202638e-16,3.000000040842894,0.5000000113721287
MinBealeFunction,RadiusLimitedPopulationSampler,50,1.809524,25000,3.7305988347223913e-16,3.0000000182005446,0.5000000082383265
MinBealeFunction,RadiusLimitedPopulationSampler,50,1.796183,25000,7.942983477582125e-17,3.0000000135577154,0.5000000018893231
MinBealeFunction,RadiusLimitedPopulationSampler,50,1.796371,25000,1.7018445514785814e-16,2.999999975299159,0.49999999210164536
MinBealeFunction,RadiusLimitedPopulationSampler,50,1.815273,25000,7.030415312321523e-15,2.9999998466745343,0.4999999738833823
MinBealeFunction,RadiusLimitedPopulationSampler,50,1.790166,25000,9.609147968420752e-16,2.9999999257817835,0.49999998344995356
MinEasomFunction,PopulationSampler,15,0.068143,1000,-0.7750683732315028,3.4449941047248807,3.419077732575987
MinEasomFunction,PopulationSampler,15,0.068421,1000,-1.0267282461072478e-17,4.3815606628569554,-2.8936815471156194
MinEasomFunction,PopulationSampler,15,0.069252,1000,-0.005107884730538684,4.5774539153640035,2.2669596578279965
MinEasomFunction,PopulationSampler,15,0.068299,1000,-0.0013461066949127934,3.945594746321591,4.673658058620858
MinEasomFunction,PopulationSampler,15,0.069019,1000,-3.751768922857481e-10,6.28902622289746,-0.28703609244123585
MinEasomFunction,RadiusLimitedPopulationSampler,5,0.072148,1000,-0.32484460204988125,3.986074618210324,3.1777773632558564
MinEasomFunction,RadiusLimitedPopulationSampler,5,0.071479,1000,-2.652096998417595e-33,9.281092301111318,-2.964999580943058
MinEasomFunction,RadiusLimitedPopulationSampler,5,0.070175,1000,-5.5981754839535884e-12,7.464569430193222,5.588732404344384
MinEasomFunction,RadiusLimitedPopulationSampler,5,0.070878,1000,-3.7264636860938594e-22,2.884137086312786,10.138842941260444
MinEasomFunction,RadiusLimitedPopulationSampler,5,0.071378,1000,-0.6321135039237613,2.6426004565203494,2.9114886429904745
MinEasomFunction,RadiusLimitedPopulationSampler,10,0.072292,1000,-0.004521527960322264,4.5486630281577725,4.138605834399449
MinEasomFunction,RadiusLimitedPopulationSampler,10,0.070646,1000,-4.8398784757247295e-08,0.9238907680355783,-0.23357500448963675
MinEasomFunction,RadiusLimitedPopulationSampler,10,0.07295,1000,-8.274888066419041e-06,0.9663765569147333,0.6572440280942338
MinEasomFunction,RadiusLimitedPopulationSampler,10,0.072241,1000,-2.0591772301718167e-24,1.8897349843873563,10.308049327945895
MinEasomFunction,RadiusLimitedPopulationSampler,10,0.07532,1000,-1.2268883430042449e-13,7.02871037899282,-0.6146117760793288
MinEasomFunction,RadiusLimitedPopulationSampler,15,0.073156,1000,-0.20692215351265877,2.1708807390612357,3.3441594737621423
MinEasomFunction,RadiusLimitedPopulationSampler,15,0.072011,1000,-2.588384249876501e-10,7.149723186359083,5.406038561013432
MinEasomFunction,RadiusLimitedPopulationSampler,15,0.07268,1000,-7.958844013893311e-20,-3.3691347529240545,4.126265488098145
MinEasomFunction,RadiusLimitedPopulationSampler,15,0.071791,1000,-4.826957898908303e-07,0.21814996153625543,5.517815512182494
MinEasomFunction,RadiusLimitedPopulationSampler,15,0.071782,1000,-5.261711800012114e-05,1.324329390190826,4.806132466732443
MinEasomFunction,RadiusLimitedPopulationSampler,20,0.072788,1000,-8.172717426368172e-11,0.3291137297256641,7.0107604934655186
MinEasomFunction,RadiusLimitedPopulationSampler,20,0.073371,1000,-1.8737122888037196e-11,0.2726645160765435,-0.8591639191029898
MinEasomFunction,RadiusLimitedPopulationSampler,20,0.073659,1000,-4.683948304402205e-06,0.9501759033144777,0.5388685333996293
MinEasomFunction,RadiusLimitedPopulationSampler,20,0.072054,1000,-1.1930214189732493e-19,9.688116670857895,2.4772025665861577
MinEasomFunction,RadiusLimitedPopulationSampler,20,0.071926,1000,-4.686841971240347e-12,3.7541795525388437,-1.6457941793539865
MinEasomFunction,RadiusLimitedPopulationSampler,25,0.073054,1000,-5.106769084770639e-09,6.249182522575032,6.21283495531605
MinEasomFunction,RadiusLimitedPopulationSampler,25,0.074643,1000,-0.00034230600916048553,1.6971700028872334,4.55184221991615
MinEasomFunction,RadiusLimitedPopulationSampler,25,0.079914,1000,-3.665218671787754e-07,-0.0011502116230133197,5.175404264058052
MinEasomFunction,RadiusLimitedPopulationSampler,25,0.075211,1000,-2.1119031342915363e-05,1.3720133072641336,5.527893845779109
MinEasomFunction,RadiusLimitedPopulationSampler,25,0.07211,1000,-0.27905738919877593,3.0849378120123205,4.0370282401587545
MinEasomFunction,RadiusLimitedPopulationSampler,50,0.075192,1000,-1.832827145332277e-12,-1.8827885357671899,2.5168238990644434
MinEasomFunction,RadiusLimitedPopulationSampler,50,0.074722,1000,-0.05430739528077792,4.352859227429548,2.628361668907985
MinEasomFunction,RadiusLimitedPopulationSampler,50,0.073908,1000,-2.1007308048038283e-06,5.7811740437401795,5.518019500708206
MinEasomFunction,RadiusLimitedPopulationSampler,50,0.074211,1000,-2.1549135794034888e-14,-2.258588402293343,2.0783133395320217
MinEasomFunction,RadiusLimitedPopulationSampler,50,0.076124,1000,-4.577017505024474e-06,5.848527934563116,4.860111171158977
MinEasomFunction,PopulationSampler,15,0.351572,5000,-0.998893591977428,3.140090112064388,3.16871692292203
MinEasomFunction,PopulationSampler,15,0.348568,5000,-0.9774295034954945,3.127522310101984,3.019081984256995
MinEasomFunction,PopulationSampler,15,0.334679,5000,-0.9509773212687972,3.3243232414924506,3.1340376983624694
MinEasomFunction,PopulationSampler,15,0.332577,5000,-0.07351061423303404,2.2836864428629866,4.093221712064263
MinEasomFunction,PopulationSampler,15,0.335452,5000,-0.44194338420063994,2.9466945145119796,3.842211498124704
MinEasomFunction,RadiusLimitedPopulationSampler,5,0.345523,5000,-0.8611180295729642,2.843884514783646,3.0386408879444105
MinEasomFunction,RadiusLimitedPopulationSampler,5,0.341484,5000,-0.63582944536883,2.8363882271504135,2.6879962884313713
MinEasomFunction,RadiusLimitedPopulationSampler,5,0.343619,5000,-0.06632103081065009,4.228072651027528,2.4370152994275145
MinEasomFunction,RadiusLimitedPopulationSampler,5,0.3449,5000,-0.7682306804819056,3.3552023670909428,3.500858464227125
MinEasomFunction,RadiusLimitedPopulationSampler,5,0.340351,5000,-0.9308566179154442,2.939250340482815,3.0595707385729467
MinEasomFunction,RadiusLimitedPopulationSampler,10,0.347627,5000,-0.23393650585143813,2.9742045450790258,4.081290783204386
MinEasomFunction,RadiusLimitedPopulationSampler,10,0.345512,5000,-0.8214262093184103,3.039084071037112,3.4877199753551857
MinEasomFunction,RadiusLimitedPopulationSampler,10,0.344381,5000,-0.1251159610115427,2.550956345919073,4.121155026282322
MinEasomFunction,RadiusLimitedPopulationSampler,10,0.346799,5000,-0.7303026552553205,3.53316790193972,2.9077786470689917
MinEasomFunction,RadiusLimitedPopulationSampler,10,0.343393,5000,-0.7104587590072501,3.3025571272163816,3.588370123304788
MinEasomFunction,RadiusLimitedPopulationSampler,15,0.345727,5000,-0.7998805768723182,2.8587830961575573,3.402847069385192
MinEasomFunction,RadiusLimitedPopulationSampler,15,0.348326,5000,-0.3603148673639302,3.8652392054526192,3.5130561343083397
MinEasomFunction,RadiusLimitedPopulationSampler,15,0.347368,5000,-0.9912034865013356,3.0652048716626723,3.134291998010049
MinEasomFunction,RadiusLimitedPopulationSampler,15,0.346858,5000,-0.9134353332119568,3.048522031572063,3.3686296718518998
MinEasomFunction,RadiusLimitedPopulationSampler,15,0.345378,5000,-0.6204951050663587,2.699314466196528,2.7959261250598137
MinEasomFunction,RadiusLimitedPopulationSampler,20,0.351641,5000,-0.20074184656380392,4.016537376885509,2.6320168694066695
MinEasomFunction,RadiusLimitedPopulationSampler,20,0.349724,5000,-0.9191595048645537,2.9913878420083853,2.958442277657241
MinEasomFunction,RadiusLimitedPopulationSampler,20,0.352877,5000,-0.9004536214126386,3.04903018699531,3.3888203245094672
MinEasomFunction,RadiusLimitedPopulationSampler,20,0.351813,5000,-0.03599155568585597,3.7336539301240137,4.404244886527405
MinEasomFunction,RadiusLimitedPopulationSampler,20,0.353842,5000,-0.03911289460517014,3.981576465926109,4.272233541160354
MinEasomFunction,RadiusLimitedPopulationSampler,25,0.3512,5000,-0.606957881575414,3.3034125334559468,2.592816166750458
MinEasomFunction,RadiusLimitedPopulationSampler,25,0.351783,5000,-0.9888777717301548,3.163798144517323,3.058162635975881
MinEasomFunction,RadiusLimitedPopulationSampler,25,0.353031,5000,-0.4164082634549778,3.694837297444735,2.6239002648312635
MinEasomFunction,RadiusLimitedPopulationSampler,25,0.352667,5000,-0.4978688356575489,2.4769749715598803,3.24602418745787
MinEasomFunction,RadiusLimitedPopulationSampler,25,0.351617,5000,-0.35344380499028183,3.8929989093606614,3.4689279695431887
MinEasomFunction,RadiusLimitedPopulationSampler,50,0.362771,5000,-0.3108765674352178,3.0899959238721224,2.282382478531172
MinEasomFunction,RadiusLimitedPopulationSampler,50,0.365164,5000,-0.58688353314712,3.6210095058681553,3.4901179204526347
MinEasomFunction,RadiusLimitedPopulationSampler,50,0.363068,5000,-0.6053563436813859,3.416676352408162,2.6368567448497977
MinEasomFunction,RadiusLimitedPopulationSampler,50,0.368134,5000,-0.15874697962456777,2.7431995180360147,2.1459504425482407
MinEasomFunction,RadiusLimitedPopulationSampler,50,0.368473,5000,-0.6841376139585418,3.5426771161038477,3.4419746332211325
MinEasomFunction,PopulationSampler,15,0.695903,10000,-0.998712981855308,3.1564717017671717,3.166834550390859
MinEasomFunction,PopulationSampler,15,0.730133,10000,-0.9912705371762397,3.166668456753671,3.0693786587022793
MinEasomFunction,PopulationSampler,15,0.685899,10000,-0.9918496943169687,3.2127465530256725,3.121806578128689
MinEasomFunction,PopulationSampler,15,0.693653,10000,-0.9481631276833375,3.1505094294750204,3.3295720967351783
MinEasomFunction,PopulationSampler,15,0.699999,10000,-0.9853842318443917,3.208604298117157,3.068637217498413
MinEasomFunction,RadiusLimitedPopulationSampler,5,0.718944,10000,-0.9999747762512888,3.143829849879641,3.1450293654159336
MinEasomFunction,RadiusLimitedPopulationSampler,5,0.720265,10000,-0.9989976759496626,3.1667101551975967,3.1477278031631206
MinEasomFunction,RadiusLimitedPopulationSampler,5,0.699691,10000,-0.999875884304804,3.1460743605834876,3.149508649672582
MinEasomFunction,RadiusLimitedPopulationSampler,5,0.723224,10000,-0.9995570534635914,3.1259971615366653,3.134371829485249
MinEasomFunction,RadiusLimitedPopulationSampler,5,0.6936,10000,-0.997516415096247,3.1389452918238847,3.182220510862214
MinEasomFunction,RadiusLimitedPopulationSampler,10,0.696075,10000,-0.9967757415630861,3.1456734949776712,3.0953750005030582
MinEasomFunction,RadiusLimitedPopulationSampler,10,0.690585,10000,-0.9987627592064534,3.149770784422532,3.1140531576419197
MinEasomFunction,RadiusLimitedPopulationSampler,10,0.699979,10000,-0.9983594965649393,3.158491029786324,3.113150237921399
MinEasomFunction,RadiusLimitedPopulationSampler,10,0.689487,10000,-0.9972028957813365,3.1139257598315946,3.1083994024638866
MinEasomFunction,RadiusLimitedPopulationSampler,10,0.685619,10000,-0.9999994337733793,3.141140337130257,3.141176847941496
MinEasomFunction,RadiusLimitedPopulationSampler,15,0.684841,10000,-0.9967292469099438,3.100804599554083,3.1187838488775683
MinEasomFunction,RadiusLimitedPopulationSampler,15,0.684205,10000,-0.996537023060953,3.1620771903672598,3.185099351607453
MinEasomFunction,RadiusLimitedPopulationSampler,15,0.680532,10000,-0.9941148899744306,3.2040815669973717,3.1361811213788977
MinEasomFunction,RadiusLimitedPopulationSampler,15,0.681764,10000,-0.999138881402088,3.158887309490086,3.1250031363923996
MinEasomFunction,RadiusLimitedPopulationSampler,15,0.698495,10000,-0.9943686299490924,3.1675311348265263,3.0859914308774483
MinEasomFunction,RadiusLimitedPopulationSampler,20,0.710245,10000,-0.9975465502275711,3.103861096127343,3.126968792024438
MinEasomFunction,RadiusLimitedPopulationSampler,20,0.707794,10000,-0.9522579597538608,3.1691651388099844,3.319906859063392
MinEasomFunction,RadiusLimitedPopulationSampler,20,0.715713,10000,-0.9994677736492666,3.1484989503705227,3.124065254551552
MinEasomFunction,RadiusLimitedPopulationSampler,20,0.703329,10000,-0.974140330971365,3.0533517418881666,3.23993675350522
MinEasomFunction,RadiusLimitedPopulationSampler,20,0.70328,10000,-0.9947126991261943,3.16593485754025,3.195825257988722
MinEasomFunction,RadiusLimitedPopulationSampler,25,0.712631,10000,-0.9967120522128788,3.1101096971783204,3.1762951738070857
MinEasomFunction,RadiusLimitedPopulationSampler,25,0.706867,10000,-0.9989436720725757,3.1596483946567364,3.161049456258962
MinEasomFunction,RadiusLimitedPopulationSampler,25,0.718437,10000,-0.9986116540770162,3.120185670464741,3.163224211211934
MinEasomFunction,RadiusLimitedPopulationSampler,25,0.699745,10000,-0.9982588857881285,3.1099739620824374,3.128866467055601
MinEasomFunction,RadiusLimitedPopulationSampler,25,0.704177,10000,-0.933612322157155,2.9402804291086944,3.0696506314035514
MinEasomFunction,RadiusLimitedPopulationSampler,50,0.722779,10000,-0.9989980957170055,3.1162522532977173,3.1364826457690107
MinEasomFunction,RadiusLimitedPopulationSampler,50,0.7221,10000,-0.978664129201167,3.2605271360916754,3.156467965752456
MinEasomFunction,RadiusLimitedPopulationSampler,50,0.720986,10000,-0.9946638637163586,3.112952806108497,3.1939973479318837
MinEasomFunction,RadiusLimitedPopulationSampler,50,0.722038,10000,-0.9986369557034179,3.147371541444458,3.171187886664938
MinEasomFunction,RadiusLimitedPopulationSampler,50,0.722421,10000,-0.9922391844114158,3.1168597034161056,3.20927685640354
MinEasomFunction,PopulationSampler,15,1.69176,25000,-0.9999999999999999,3.1415926626387565,3.141592646316924
MinEasomFunction,PopulationSampler,15,1.713477,25000,-0.9999999999999936,3.1415926879850873,3.1415925973852326
MinEasomFunction,PopulationSampler,15,1.708948,25000,-1.0,3.141592649324244,3.1415926480408483
MinEasomFunction,PopulationSampler,15,1.724209,25000,-0.999999999999999,3.1415926332484148,3.1415926678009507
MinEasomFunction,PopulationSampler,15,1.687574,25000,-0.9999999999999993,3.1415926344740486,3.1415926451491205
MinEasomFunction,RadiusLimitedPopulationSampler,5,1.731808,25000,-1.0,3.141592646944029,3.141592656199557
MinEasomFunction,RadiusLimitedPopulationSampler,5,1.742899,25000,-1.0,3.14159265240386,3.141592648764242
MinEasomFunction,RadiusLimitedPopulationSampler,5,1.74659,25000,-1.0,3.141592656339347,3.141592654893235
MinEasomFunction,RadiusLimitedPopulationSampler,5,1.751723,25000,-0.9999999999999996,3.1415926696956102,3.141592658541158
MinEasomFunction,RadiusLimitedPopulationSampler,5,1.753408,25000,-1.0,3.1415926500207294,3.1415926527725775
MinEasomFunction,RadiusLimitedPopulationSampler,10,1.75444,25000,-0.9999999999999999,3.1415926591188725,3.1415926481497376
MinEasomFunction,RadiusLimitedPopulationSampler,10,1.766224,25000,-1.0,3.14159265882893,3.141592654049557
MinEasomFunction,RadiusLimitedPopulationSampler,10,1.789317,25000,-0.9999999999999994,3.141592672188814,3.141592654292571
MinEasomFunction,RadiusLimitedPopulationSampler,10,1.746906,25000,-0.9999999999999991,3.141592662952835,3.141592677039365
MinEasomFunction,RadiusLimitedPopulationSampler,10,1.769197,25000,-0.9999999999999997,3.14159266897944,3.14159264950402
MinEasomFunction,RadiusLimitedPopulationSampler,15,1.758525,25000,-0.9999999999999997,3.1415926570350954,3.1415926673030716
MinEasomFunction,RadiusLimitedPopulationSampler,15,1.756883,25000,-0.9999999999999991,3.1415926298364996,3.141592658286887
MinEasomFunction,RadiusLimitedPopulationSampler,15,1.751555,25000,-0.9999999999999967,3.1415926571088715,3.141592606864344
MinEasomFunction,RadiusLimitedPopulationSampler,15,1.758874,25000,-0.9999999999999999,3.1415926497784636,3.1415926455841165
MinEasomFunction,RadiusLimitedPopulationSampler,15,1.754823,25000,-0.9999999999999973,3.141592691941522,3.1415926362069047
MinEasomFunction,RadiusLimitedPopulationSampler,20,1.789155,25000,-1.0,3.1415926530484932,3.1415926580101172
MinEasomFunction,RadiusLimitedPopulationSampler,20,1.788228,25000,-0.9999999999999998,3.141592655619965,3.141592641454152
MinEasomFunction,RadiusLimitedPopulationSampler,20,1.796129,25000,-0.9999999999999988,3.1415926419214637,3.1415926799628293
MinEasomFunction,RadiusLimitedPopulationSampler,20,1.774549,25000,-0.9999999999999999,3.141592654311991,3.1415926461374615
MinEasomFunction,RadiusLimitedPopulationSampler,20,1.80509,25000,-0.9999999999999999,3.141592649206344,3.1415926431619345
MinEasomFunction,RadiusLimitedPopulationSampler,25,1.80107,25000,-1.0,3.141592656963142,3.141592649177337
MinEasomFunction,RadiusLimitedPopulationSampler,25,1.792896,25000,-0.9999999999999991,3.141592665757298,3.1415926748487997
MinEasomFunction,RadiusLimitedPopulationSampler,25,1.813766,25000,-0.9999999999999982,3.141592647837811,3.1415926884771013
MinEasomFunction,RadiusLimitedPopulationSampler,25,1.80812,25000,-0.9999999999999988,3.141592625004083,3.141592655350052
MinEasomFunction,RadiusLimitedPopulationSampler,25,1.794194,25000,-0.9999999999999996,3.1415926430738397,3.141592638920085
MinEasomFunction,RadiusLimitedPopulationSampler,50,1.85738,25000,-0.999999999999995,3.1415926861209793,3.1415926054563448
MinEasomFunction,RadiusLimitedPopulationSampler,50,1.870411,25000,-1.0,3.1415926497983673,3.1415926570575836
MinEasomFunction,RadiusLimitedPopulationSampler,50,1.854643,25000,-0.9999999999999996,3.141592658462936,3.141592635398181
MinEasomFunction,RadiusLimitedPopulationSampler,50,1.858312,25000,-0.9999999999999996,3.1415926480575234,3.141592671002508
MinEasomFunction,RadiusLimitedPopulationSampler,50,1.835852,25000,-0.9999999999999996,3.141592671073504,3.141592650448775
MinEggHolderFunction,PopulationSampler,15,0.070161,1000,-875.3088906882984,476.83025961700804,411.2530675479847
MinEggHolderFunction,PopulationSampler,15,0.070764,1000,-931.0081416644362,467.3609402129146,445.0115818277512
MinEggHolderFunction,PopulationSampler,15,0.071563,1000,-880.6059217695686,474.41543621857824,404.90938641919547
MinEggHolderFunction,PopulationSampler,15,0.073633,1000,-853.1165312993603,417.6884071117115,491.1650776487626
MinEggHolderFunction,PopulationSampler,15,0.070662,1000,-825.7435715176978,497.34336638428556,-426.74118698407585
MinEggHolderFunction,RadiusLimitedPopulationSampler,5,0.07465,1000,-945.481993091702,505.62477004884954,436.2129118145074
MinEggHolderFunction,RadiusLimitedPopulationSampler,5,0.07276,1000,-887.1188466878634,397.626147168979,464.42237087187823
MinEggHolderFunction,RadiusLimitedPopulationSampler,5,0.075584,1000,-859.0287910139632,502.37984881227624,-425.2562433664217
MinEggHolderFunction,RadiusLimitedPopulationSampler,5,0.074461,1000,-891.805574504649,388.02503709194974,464.84427528170653
MinEggHolderFunction,RadiusLimitedPopulationSampler,5,0.075334,1000,-913.6493831079611,401.39228510244294,472.82504335646587
MinEggHolderFunction,RadiusLimitedPopulationSampler,10,0.072307,1000,-801.7361089088836,-507.86918367938745,-360.38214884794854
MinEggHolderFunction,RadiusLimitedPopulationSampler,10,0.075653,1000,-912.8150035554884,456.48771451677123,429.4060567894069
MinEggHolderFunction,RadiusLimitedPopulationSampler,10,0.072696,1000,-907.4288630479201,393.26147906757507,469.64463038453846
MinEggHolderFunction,RadiusLimitedPopulationSampler,10,0.074651,1000,-921.2428713374854,510.59779366998043,439.7243825961574
MinEggHolderFunction,RadiusLimitedPopulationSampler,10,0.075583,1000,-880.2566405610006,414.48972999419897,484.21195397875204
MinEggHolderFunction,RadiusLimitedPopulationSampler,15,0.072849,1000,-907.4094235235203,404.5446453815049,479.7955924927099
MinEggHolderFunction,RadiusLimitedPopulationSampler,15,0.074378,1000,-885.4814199806567,387.82696172306163,468.16374472036176
MinEggHolderFunction,RadiusLimitedPopulationSampler,15,0.073439,1000,-935.6442341016814,498.45098809638523,432.0165388607021
MinEggHolderFunction,RadiusLimitedPopulationSampler,15,0.077076,1000,-906.6964096963395,393.75635712759123,471.14268321186574
MinEggHolderFunction,RadiusLimitedPopulationSampler,15,0.073586,1000,-851.3154365302541,387.74462158424467,455.6336178032816
MinEggHolderFunction,RadiusLimitedPopulationSampler,20,0.073503,1000,-815.8875551885462,422.7666168344663,485.66890404981746
