Problem,Sampler,Radius,Time,NumSteps,Q,X,Y
MinLeviFunctionNum13,PopulationSampler,15,0.076802,1000,0.2197611697505626,0.6648775881685148,0.8660270460477006
MinLeviFunctionNum13,PopulationSampler,15,0.07751,1000,0.2359708553857532,0.9474225200624573,1.1526561112037794
MinLeviFunctionNum13,PopulationSampler,15,0.078354,1000,0.3108877246994161,1.2918234941139857,1.2013097204411076
MinLeviFunctionNum13,PopulationSampler,15,0.078907,1000,0.1994648469418298,0.6706203258463668,1.2207283940716473
MinLeviFunctionNum13,PopulationSampler,15,0.077672,1000,0.1933502160403476,0.9527677386187239,1.197661699429809
MinLeviFunctionNum13,PopulationSampler,15,0.078952,1000,0.2127571052019068,1.3019769887341348,0.9312575678855335
MinLeviFunctionNum13,PopulationSampler,15,0.076139,1000,0.19889310669102037,0.702613067832885,1.0004931994166602
MinLeviFunctionNum13,PopulationSampler,15,0.076392,1000,0.017109385033923282,0.9876964584307995,0.8249781488109802
MinLeviFunctionNum13,PopulationSampler,15,0.081838,1000,0.16129222724086603,0.9740973372663096,1.3275968415783876
MinLeviFunctionNum13,PopulationSampler,15,0.077512,1000,0.17073797079232717,0.6961339740085398,1.0188633664100795
MinLeviFunctionNum13,PopulationSampler,15,0.076618,1000,0.12249546198934745,0.6588710631931698,0.9919225561125118
MinLeviFunctionNum13,PopulationSampler,15,0.078446,1000,0.29705541372450295,1.2908670606773935,0.7501221038442236
MinLeviFunctionNum13,PopulationSampler,15,0.078,1000,0.26750955245268637,1.0181510778157197,0.48112669180017187
MinLeviFunctionNum13,PopulationSampler,15,0.076858,1000,0.10997889776252306,1.0232647172429106,1.2988048073701308
MinLeviFunctionNum13,PopulationSampler,15,0.079547,1000,0.18081811526007396,1.3357908428476233,1.2728120456524918
MinLeviFunctionNum13,PopulationSampler,15,0.077239,1000,0.1961041548486621,0.9533867864536552,0.7639551723138077
MinLeviFunctionNum13,PopulationSampler,15,0.07758,1000,0.12320362011047548,0.6721834566286073,1.035908165484154
MinLeviFunctionNum13,PopulationSampler,15,0.078458,1000,0.2676483519482319,1.0243992934864985,0.6002920711931852
MinLeviFunctionNum13,PopulationSampler,15,0.075226,1000,0.11680049926218798,1.0357687596814147,1.1415755325186394
MinLeviFunctionNum13,PopulationSampler,15,0.078543,1000,0.019420731826070833,0.9943875476783507,0.753186279083804
MinLeviFunctionNum13,PopulationSampler,15,0.077281,1000,0.19019794874068247,0.6837043272035019,0.7196033912155613
MinLeviFunctionNum13,PopulationSampler,15,0.077347,1000,0.060180742815464275,0.9751065990087086,0.859102791177449
MinLeviFunctionNum13,PopulationSampler,15,0.078109,1000,0.09594233858055408,0.9677893589633044,1.149816884559388
MinLeviFunctionNum13,PopulationSampler,15,0.07698,1000,0.1196485134475643,1.3196292353661736,0.9905535879483356
MinLeviFunctionNum13,PopulationSampler,15,0.077453,1000,0.1927856315165613,1.3225215255690648,1.3065038351527083
MinLeviFunctionNum13,PopulationSampler,15,0.076869,1000,0.11742886636696702,0.9632068668839211,0.9770894645275785
MinLeviFunctionNum13,PopulationSampler,15,0.076851,1000,0.0373892237692972,0.9862890943914717,1.253749455475674
MinLeviFunctionNum13,PopulationSampler,15,0.078156,1000,0.14065752906501233,1.0270893756579667,1.309632507620484
MinLeviFunctionNum13,PopulationSampler,15,0.077512,1000,0.05630790208303817,1.0238994528640601,0.8718261659239248
MinLeviFunctionNum13,PopulationSampler,15,0.077265,1000,0.11638552094432049,1.0361661623476393,0.9393189115871885
MinLeviFunctionNum13,PopulationSampler,15,0.077609,1000,0.19995100956061734,1.3074565203388349,0.921549879859834
MinLeviFunctionNum13,PopulationSampler,15,0.077856,1000,0.42435977158460925,1.0718568916002162,0.7402714474423613
MinLeviFunctionNum13,PopulationSampler,15,0.077275,1000,0.09637786290676784,1.0324050535176954,0.8366150502493814
MinLeviFunctionNum13,PopulationSampler,15,0.079394,1000,0.483284258972347,1.3893501246789834,1.2751822573689204
MinLeviFunctionNum13,PopulationSampler,15,0.0776,1000,0.10804032035294102,1.0343221823170765,0.904217466406235
MinLeviFunctionNum13,PopulationSampler,15,0.077485,1000,0.15114314143634783,0.6878088783452332,1.0397638973589132
MinLeviFunctionNum13,PopulationSampler,15,0.079008,1000,0.4930496944320005,0.9942379513933304,1.675482787604832
MinLeviFunctionNum13,PopulationSampler,15,0.077233,1000,0.0075310337606585365,1.0079829395262583,1.0451991838907133
MinLeviFunctionNum13,PopulationSampler,15,0.075517,1000,0.13245472126656427,1.0141715330775634,1.3354908928116072
MinLeviFunctionNum13,PopulationSampler,15,0.078034,1000,0.20051424271393545,1.3477334381020802,0.9197191759032477
MinLeviFunctionNum13,PopulationSampler,15,0.07673,1000,0.09680687410692135,1.0331863713995248,1.0314543841406714
MinLeviFunctionNum13,PopulationSampler,15,0.07836,1000,0.16500878817346235,1.0243407597164462,1.3343447275418874
MinLeviFunctionNum13,PopulationSampler,15,0.076247,1000,0.26161158481564784,1.0031745509305336,0.5382891841493739
MinLeviFunctionNum13,PopulationSampler,15,0.07717,1000,0.3442537528801949,0.6225032088500726,0.9443685296301687
MinLeviFunctionNum13,PopulationSampler,15,0.078554,1000,0.13953089350341547,0.9603955646754117,0.8252538201048747
MinLeviFunctionNum13,PopulationSampler,15,0.077053,1000,0.03303673560112634,0.9823847007232729,0.8642059661528592
MinLeviFunctionNum13,PopulationSampler,15,0.076472,1000,0.15377703600398798,1.0165514291404352,0.6552855214427574
MinLeviFunctionNum13,PopulationSampler,15,0.079908,1000,0.2099258372829398,1.3359628160388741,0.7845474359707199
MinLeviFunctionNum13,PopulationSampler,15,0.077892,1000,0.07341787644379928,0.9731284770889628,0.7702217273383483
MinLeviFunctionNum13,PopulationSampler,15,0.075427,1000,0.03428424794908514,1.0196155362383432,0.9896830550603561
MinLeviFunctionNum13,PopulationSampler,15,0.080033,1000,0.08168606576859933,1.0136418613809721,1.3011929083619367
MinLeviFunctionNum13,PopulationSampler,15,0.08107,1000,0.018701096068568377,0.98724091150723,1.2022275016502249
MinLeviFunctionNum13,RadiusLimitedPopulationSampler,5,0.083439,1000,0.020001382246484494,1.0135469092408174,1.193003572744927
MinLeviFunctionNum13,RadiusLimitedPopulationSampler,5,0.080106,1000,0.011513400720609305,1.0026826364360069,1.233943754618151
MinLeviFunctionNum13,RadiusLimitedPopulationSampler,5,0.079408,1000,0.2289905148294545,1.3038487768884268,1.2674852525433868
MinLeviFunctionNum13,RadiusLimitedPopulationSampler,5,0.080234,1000,0.025514240513691003,0.9848275655459666,0.9099793413532908
MinLeviFunctionNum13,RadiusLimitedPopulationSampler,5,0.078943,1000,0.2401669325541164,0.6910704219394583,1.193897137993801
MinLeviFunctionNum13,RadiusLimitedPopulationSampler,5,0.078856,1000,0.14002978103248753,0.65562435692628,0.96915324767334
MinLeviFunctionNum13,RadiusLimitedPopulationSampler,5,0.079077,1000,0.11632288506180109,1.3327810024030557,1.0228275647376326
MinLeviFunctionNum13,RadiusLimitedPopulationSampler,5,0.080879,1000,0.1966093228299519,0.6987778480324274,0.955158225314797
MinLeviFunctionNum13,RadiusLimitedPopulationSampler,5,0.080286,1000,0.3001559016096506,0.939756564061442,1.166965808704333
MinLeviFunctionNum13,RadiusLimitedPopulationSampler,5,0.079487,1000,0.22121101960848724,1.3244167655181194,1.1676199888119407
MinLeviFunctionNum13,RadiusLimitedPopulationSampler,5,0.07842,1000,0.27671730388027277,1.0221274724307774,0.5851020398783708
MinLeviFunctionNum13,RadiusLimitedPopulationSampler,5,0.080039,1000,0.06295035074336444,1.0217801957979207,0.7459247765830792
MinLeviFunctionNum13,RadiusLimitedPopulationSampler,5,0.079824,1000,0.19718418611255278,1.3418043289423753,1.2987709168939081
MinLeviFunctionNum13,RadiusLimitedPopulationSampler,5,0.080108,1000,0.27272462887084126,1.0114689010643523,1.4643275248509655
MinLeviFunctionNum13,RadiusLimitedPopulationSampler,5,0.078785,1000,0.21401938009279395,0.6881016518606085,1.2291658021834824
MinLeviFunctionNum13,RadiusLimitedPopulationSampler,5,0.080288,1000,0.1231144660104948,0.962647192989369,1.0545545026024596
MinLeviFunctionNum13,RadiusLimitedPopulationSampler,5,0.078878,1000,0.1301000812243519,1.0170960790176702,0.6711850689590655
MinLeviFunctionNum13,RadiusLimitedPopulationSampler,5,0.077911,1000,0.052550643516687076,1.0234036984222332,1.0741191891083184
MinLeviFunctionNum13,RadiusLimitedPopulationSampler,5,0.080034,1000,0.23815596584724447,0.9891256042488927,0.4654993486260961
MinLeviFunctionNum13,RadiusLimitedPopulationSampler,5,0.080044,1000,0.08198550974025788,0.9717738042882287,1.2358066044569034
MinLeviFunctionNum13,RadiusLimitedPopulationSampler,5,0.079617,1000,0.1474675085185268,0.6499619286623431,0.994507799966617
MinLeviFunctionNum13,RadiusLimitedPopulationSampler,5,0.08083,1000,0.22066176558654058,0.6549530724362125,0.6827815258308125
MinLeviFunctionNum13,RadiusLimitedPopulationSampler,5,0.0797,1000,0.21654446222825724,1.328909056737492,0.8596365045780034
MinLeviFunctionNum13,RadiusLimitedPopulationSampler,5,0.0798,1000,0.20610520756432532,1.000833997205287,1.3932190059881793
MinLeviFunctionNum13,RadiusLimitedPopulationSampler,5,0.080915,1000,0.01047371355050304,1.0074935783426275,1.1265026635094948
MinLeviFunctionNum13,RadiusLimitedPopulationSampler,5,0.078758,1000,0.2208511649544094,1.3278968398212077,1.17234836387488
MinLeviFunctionNum13,RadiusLimitedPopulationSampler,5,0.07891,1000,0.24144909450081395,0.7056328325243415,1.0576578625691813
MinLeviFunctionNum13,RadiusLimitedPopulationSampler,5,0.079925,1000,0.41321291218806677,0.9939893238710045,2.8294008723408144
MinLeviFunctionNum13,RadiusLimitedPopulationSampler,5,0.080586,1000,0.16010632617576623,0.9572845255427347,1.0754866491810748
MinLeviFunctionNum13,RadiusLimitedPopulationSampler,5,0.078663,1000,0.34297112660905404,1.0655978723780315,0.9529932364938456
MinLeviFunctionNum13,RadiusLimitedPopulationSampler,5,0.079462,1000,0.23118273010334262,0.9946176693591182,1.5327729850149936
MinLeviFunctionNum13,RadiusLimitedPopulationSampler,5,0.078611,1000,0.07522422338632802,1.0283731798447753,0.8349973473546275
MinLeviFunctionNum13,RadiusLimitedPopulationSampler,5,0.080657,1000,0.033566852356738425,1.018279331181566,0.8279042425246277
MinLeviFunctionNum13,RadiusLimitedPopulationSampler,5,0.080501,1000,0.13433759229255737,1.0263619720443267,1.3074243054491639
MinLeviFunctionNum13,RadiusLimitedPopulationSampler,5,0.08128,1000,0.07340711638180161,0.9715599391045393,1.0517702436233511
MinLeviFunctionNum13,RadiusLimitedPopulationSampler,5,0.07936,1000,0.22840833024318485,1.3521712203050424,1.2955076273780048
MinLeviFunctionNum13,RadiusLimitedPopulationSampler,5,0.079484,1000,0.029385567579207555,1.0169340079225655,0.8291591306185193
MinLeviFunctionNum13,RadiusLimitedPopulationSampler,5,0.080899,1000,0.4855674478063657,0.7351870932996596,0.7376503191016415
MinLeviFunctionNum13,RadiusLimitedPopulationSampler,5,0.080796,1000,0.22877501583328905,0.66339686701983,1.1482375518169237
MinLeviFunctionNum13,RadiusLimitedPopulationSampler,5,0.078041,1000,0.268934321899532,1.0092354766141949,0.384957649837063
MinLeviFunctionNum13,RadiusLimitedPopulationSampler,5,0.080854,1000,0.014139445132168424,0.9982327550647871,1.2412353745383138
MinLeviFunctionNum13,RadiusLimitedPopulationSampler,5,0.079075,1000,0.2520568817832037,0.9897693170831253,1.424595515328909
MinLeviFunctionNum13,RadiusLimitedPopulationSampler,5,0.079752,1000,0.16260773926154434,1.0072804824063217,0.637915112896069
MinLeviFunctionNum13,RadiusLimitedPopulationSampler,5,0.078851,1000,0.18058339220983513,0.6942882885763098,1.0493072450263707
MinLeviFunctionNum13,RadiusLimitedPopulationSampler,5,0.079138,1000,0.034120829039039714,1.0125322566815853,0.7470827886026736
MinLeviFunctionNum13,RadiusLimitedPopulationSampler,5,0.079408,1000,0.3180687774555574,0.6219360648642409,1.0239161084656194
MinLeviFunctionNum13,RadiusLimitedPopulationSampler,5,0.08133,1000,0.05735884034105908,0.9823034327601317,0.7335440598974174
MinLeviFunctionNum13,RadiusLimitedPopulationSampler,5,0.079036,1000,0.09612390200475641,0.9685188511660487,0.7716749572430928
MinLeviFunctionNum13,RadiusLimitedPopulationSampler,5,0.079774,1000,0.14396122336118392,1.3147159412640426,0.9606196286769799
MinLeviFunctionNum13,RadiusLimitedPopulationSampler,5,0.079677,1000,0.17967956194366266,0.6660309231176194,0.7334825459340192
MinLeviFunctionNum13,RadiusLimitedPopulationSampler,5,0.079439,1000,0.21594716392166355,1.0499869801939692,0.8853194434743876
MinLeviFunctionNum13,RadiusLimitedPopulationSampler,5,0.079926,1000,0.0886973437883868,1.031187291705975,0.932476052692303
MinLeviFunctionNum13,RadiusLimitedPopulationSampler,5,0.080672,1000,0.02973043046661989,1.0165512152112588,0.902868574144186
MinLeviFunctionNum13,RadiusLimitedPopulationSampler,5,0.080455,1000,0.23470402907063118,1.0036926817698306,0.47465717217884285
MinLeviFunctionNum13,RadiusLimitedPopulationSampler,5,0.079903,1000,0.11385924011774665,0.6689763059981751,0.9810524743958392
MinLeviFunctionNum13,RadiusLimitedPopulationSampler,5,0.079692,1000,0.38444443557850255,1.377992857208147,1.29205521988439
MinLeviFunctionNum13,RadiusLimitedPopulationSampler,5,0.079872,1000,0.40062860076255674,1.0405878111463607,0.5497480441853515
MinLeviFunctionNum13,RadiusLimitedPopulationSampler,5,0.079381,1000,0.379844963775224,0.9313712664999407,1.227193685481524
MinLeviFunctionNum13,RadiusLimitedPopulationSampler,5,0.079276,1000,0.04632418785334541,1.022102511208816,1.0604573367852794
MinLeviFunctionNum13,RadiusLimitedPopulationSampler,5,0.081105,1000,0.4768275553961095,1.3927978401687828,0.945309453348162
MinLeviFunctionNum13,RadiusLimitedPopulationSampler,5,0.079338,1000,0.03545081608707517,0.9811066999208421,0.9304715048144259
MinLeviFunctionNum13,RadiusLimitedPopulationSampler,5,0.078883,1000,0.013952233227048421,0.9902528117860825,0.8720604259504277
MinLeviFunctionNum13,RadiusLimitedPopulationSampler,5,0.078333,1000,0.0005299909065377264,1.0000948008638595,0.9766189263367151
MinLeviFunctionNum13,RadiusLimitedPopulationSampler,5,0.081514,1000,0.3719115162752164,0.6288826859118262,0.7801629814061495
MinLeviFunctionNum13,RadiusLimitedPopulationSampler,5,0.080878,1000,0.34698769870046337,1.065513272234325,0.8185118859419576
MinLeviFunctionNum13,RadiusLimitedPopulationSampler,5,0.079285,1000,0.03884112727965302,1.018441042649291,1.2262855310678589
MinLeviFunctionNum13,RadiusLimitedPopulationSampler,5,0.078799,1000,0.2582781345135851,0.6469814728693511,0.8882154251091514
MinLeviFunctionNum13,RadiusLimitedPopulationSampler,5,0.079153,1000,0.02828184894711225,0.9834444963731874,1.1967443627069212
MinLeviFunctionNum13,RadiusLimitedPopulationSampler,5,0.08208,1000,0.19493892282751984,0.6658131287824997,0.6886431739887297
MinLeviFunctionNum13,RadiusLimitedPopulationSampler,5,0.078825,1000,0.19953956570779338,1.0002063269998522,0.6113200326716303
MinLeviFunctionNum13,RadiusLimitedPopulationSampler,5,0.079085,1000,0.04442513017063885,0.9837346236684548,0.7459027913258898
MinLeviFunctionNum13,RadiusLimitedPopulationSampler,5,0.080482,1000,0.11306503083466508,0.9671785011265182,1.2508390369702216
MinLeviFunctionNum13,RadiusLimitedPopulationSampler,5,0.079082,1000,0.021401149214215428,1.000465162722416,0.744844900850548
MinLeviFunctionNum13,RadiusLimitedPopulationSampler,5,0.080355,1000,0.03149985004649475,1.0179399442710515,1.0584351626979043
MinLeviFunctionNum13,RadiusLimitedPopulationSampler,5,0.079526,1000,0.021565420079779667,0.9858509907969122,1.0698808640468855
MinLeviFunctionNum13,RadiusLimitedPopulationSampler,5,0.07867,1000,0.07952390111583592,0.9748192290466806,1.258176869694727
MinLeviFunctionNum13,RadiusLimitedPopulationSampler,5,0.079811,1000,0.015462708215906987,1.0107289475645307,0.9044745356158481
MinLeviFunctionNum13,RadiusLimitedPopulationSampler,5,0.07922,1000,0.035709940786699826,0.9810593830213965,0.826452196397204
MinLeviFunctionNum13,RadiusLimitedPopulationSampler,5,0.079097,1000,0.18100716791022833,1.3321528868208774,0.9066085178199764
MinLeviFunctionNum13,RadiusLimitedPopulationSampler,5,0.080008,1000,0.1489481136237309,1.3200591521395406,1.0585561894129414
MinLeviFunctionNum13,RadiusLimitedPopulationSampler,5,0.079866,1000,0.02799268711153159,1.0158134170506468,0.8823781580001238
MinLeviFunctionNum13,RadiusLimitedPopulationSampler,5,0.081178,1000,0.14367207723010728,0.6538252150446415,0.9714291173260925
MinLeviFunctionNum13,RadiusLimitedPopulationSampler,5,0.08063,1000,0.3032589839451464,1.3394185134272276,0.6296330446096594
MinLeviFunctionNum13,RadiusLimitedPopulationSampler,5,0.080562,1000,0.2652577307562183,1.296878595471572,1.245675477548613
MinLeviFunctionNum13,RadiusLimitedPopulationSampler,5,0.078556,1000,0.02259459469333007,1.0153831734203176,1.039987524274395
MinLeviFunctionNum13,RadiusLimitedPopulationSampler,5,0.080121,1000,0.4326758830203811,0.73014182457859,0.9142821065615436
MinLeviFunctionNum13,RadiusLimitedPopulationSampler,5,0.082275,1000,0.25394179404708694,1.3025097123167593,1.1199708226135652
MinLeviFunctionNum13,RadiusLimitedPopulationSampler,5,0.080969,1000,0.28076718359509484,0.6476492429464011,1.1821012189377424
MinLeviFunctionNum13,RadiusLimitedPopulationSampler,5,0.081989,1000,0.05725005138979447,0.9769286483672524,0.7690188212697984
MinLeviFunctionNum13,RadiusLimitedPopulationSampler,5,0.08065,1000,0.20369585590629957,0.9682649688922815,0.6636624466770813
MinLeviFunctionNum13,RadiusLimitedPopulationSampler,5,0.08042,1000,0.04961647259441331,0.977769631416609,1.1229735607452596
MinLeviFunctionNum13,RadiusLimitedPopulationSampler,5,0.081136,1000,0.636493189566453,1.0541073784755275,1.65618135906124
MinLeviFunctionNum13,RadiusLimitedPopulationSampler,5,0.081601,1000,0.0630242861002593,1.0254805642908362,1.1040472341326444
MinLeviFunctionNum13,RadiusLimitedPopulationSampler,5,0.081099,1000,0.07152056790937279,1.028457250889514,0.9784185178088594
MinLeviFunctionNum13,RadiusLimitedPopulationSampler,5,0.080389,1000,0.007295201530542023,1.0080063867794908,1.041286522967349
MinLeviFunctionNum13,RadiusLimitedPopulationSampler,5,0.081179,1000,0.35589349629162353,0.6256383463279258,1.2830454042291513
MinLeviFunctionNum13,RadiusLimitedPopulationSampler,5,0.081533,1000,0.2016679223990484,0.6623394220699148,1.1059631077359922
MinLeviFunctionNum13,RadiusLimitedPopulationSampler,5,0.080198,1000,0.007170972420414213,1.0052628952355476,1.086583334122182
MinLeviFunctionNum13,RadiusLimitedPopulationSampler,5,0.081889,1000,0.3229058066244148,0.6303874326118872,1.2751140442972044
MinLeviFunctionNum13,RadiusLimitedPopulationSampler,5,0.08137,1000,0.15669938561890723,1.02111397016762,1.3371586220358647
MinLeviFunctionNum13,RadiusLimitedPopulationSampler,10,0.080817,1000,0.21377792306271318,0.6706879423314831,1.1960757561271105
MinLeviFunctionNum13,RadiusLimitedPopulationSampler,10,0.0802,1000,0.24038067360594953,0.9469560521492584,0.8681541554835315
MinLeviFunctionNum13,RadiusLimitedPopulationSampler,10,0.080277,1000,0.17084049483197714,0.6754966936698188,1.084751364019295
MinLeviFunctionNum13,RadiusLimitedPopulationSampler,10,0.080659,1000,0.19517737353679743,0.7004823269641761,1.0288983412861274
MinLeviFunctionNum13,RadiusLimitedPopulationSampler,10,0.080961,1000,0.1669754068215349,0.6823584789100137,0.9271481296375688
MinLeviFunctionNum13,RadiusLimitedPopulationSampler,10,0.082121,1000,0.00222731651385674,1.0002158749458785,0.948987295292397
MinLeviFunctionNum13,RadiusLimitedPopulationSampler,10,0.080649,1000,0.4335648358387297,1.3790432752455497,1.221705528162625
MinLeviFunctionNum13,RadiusLimitedPopulationSampler,10,0.082703,1000,0.1905623216208327,0.9842118824760592,0.6314868210614277
MinLeviFunctionNum13,RadiusLimitedPopulationSampler,10,0.080615,1000,0.07276187348380113,1.0234923657060948,0.741224773077219
MinLeviFunctionNum13,RadiusLimitedPopulationSampler,10,0.079928,1000,0.24705932927059254,0.6306841995516077,1.00003932506036
MinLeviFunctionNum13,RadiusLimitedPopulationSampler,10,0.080488,1000,0.003314562370134224,1.0005831121730084,0.8146204627634592
MinLeviFunctionNum13,RadiusLimitedPopulationSampler,10,0.080694,1000,0.24887903869913003,1.299550267761946,0.7246342414770512
MinLeviFunctionNum13,RadiusLimitedPopulationSampler,10,0.082233,1000,0.17880500513094905,1.3341591477291384,1.2777820811419347
MinLeviFunctionNum13,RadiusLimitedPopulationSampler,10,0.081029,1000,0.23385855347004025,0.9495567832884555,1.253963797262986
MinLeviFunctionNum13,RadiusLimitedPopulationSampler,10,0.079497,1000,0.29784433954491896,1.3144956781519488,0.6365934726531415
MinLeviFunctionNum13,RadiusLimitedPopulationSampler,10,0.080121,1000,0.39243716052895,1.3718054126845733,0.7993228232251595
MinLeviFunctionNum13,RadiusLimitedPopulationSampler,10,0.080099,1000,0.17517593123385422,1.0445665187324598,1.1378685396887744
MinLeviFunctionNum13,RadiusLimitedPopulationSampler,10,0.082049,1000,0.19483407461543717,0.982787232783307,1.3685816764986636
MinLeviFunctionNum13,RadiusLimitedPopulationSampler,10,0.080473,1000,0.21205337895362766,0.656474897564234,0.7622325327082139
MinLeviFunctionNum13,RadiusLimitedPopulationSampler,10,0.07967,1000,0.20405533721633745,0.9518326518709305,1.223982377584344
MinLeviFunctionNum13,RadiusLimitedPopulationSampler,10,0.080884,1000,0.0013012597532842131,1.0034916820104454,1.014451552589658
MinLeviFunctionNum13,RadiusLimitedPopulationSampler,10,0.082932,1000,0.278469722776147,0.7015840904330211,1.1985387219420902
MinLeviFunctionNum13,RadiusLimitedPopulationSampler,10,0.08725,1000,0.3118112909892399,0.9524210562870723,0.6600928542625888
MinLeviFunctionNum13,RadiusLimitedPopulationSampler,10,0.08669,1000,0.009157048282912784,0.9903547678073558,1.0293118050101913
